,Store,Dept,Date,Weekly_Sales,IsHoliday_x,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y
3281,1,74,2010-07-09,15358.43,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3282,1,79,2010-07-09,35320.41,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3283,1,80,2010-07-09,15996.89,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3284,1,81,2010-07-09,32226.46,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3285,1,82,2010-07-09,19092.69,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3286,1,83,2010-07-09,5608.7,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3287,1,85,2010-07-09,4705.22,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3288,1,87,2010-07-09,33515.6,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3289,1,90,2010-07-09,77414.63,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3290,1,91,2010-07-09,68003.36,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3291,1,92,2010-07-09,133820.17,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3292,1,93,2010-07-09,78068.53,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3293,1,94,2010-07-09,64929.24,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3294,1,95,2010-07-09,126241.2,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3295,1,96,2010-07-09,33614.93,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3296,1,97,2010-07-09,38404.83,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3297,1,98,2010-07-09,10987.53,False,A,151315,80.48,2.642,,,,,,211.108414,7.787000000000001,False
3298,1,1,2010-07-16,17150.84,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3299,1,2,2010-07-16,44339.2,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3300,1,3,2010-07-16,13751.3,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3301,1,4,2010-07-16,35234.66,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3302,1,5,2010-07-16,17918.22,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3303,1,6,2010-07-16,4772.7,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3304,1,7,2010-07-16,22666.55,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3305,1,8,2010-07-16,33171.72,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3306,1,9,2010-07-16,19092.63,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3307,1,10,2010-07-16,31341.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3308,1,11,2010-07-16,27781.28,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3309,1,12,2010-07-16,10239.51,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3310,1,13,2010-07-16,40150.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3311,1,14,2010-07-16,13550.19,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3312,1,16,2010-07-16,29763.52,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3313,1,17,2010-07-16,7492.79,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3314,1,19,2010-07-16,1382.72,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3315,1,20,2010-07-16,5025.69,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3316,1,21,2010-07-16,8403.67,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3317,1,22,2010-07-16,7016.9,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3318,1,23,2010-07-16,19234.02,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3319,1,24,2010-07-16,4688.09,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3320,1,25,2010-07-16,9096.1,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3321,1,26,2010-07-16,5830.68,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3322,1,27,2010-07-16,897.88,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3323,1,28,2010-07-16,453.36,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3324,1,29,2010-07-16,4571.66,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3325,1,30,2010-07-16,3840.68,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3326,1,31,2010-07-16,1959.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3327,1,32,2010-07-16,5251.9,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3328,1,33,2010-07-16,4225.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3329,1,34,2010-07-16,10174.33,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3330,1,35,2010-07-16,2134.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3331,1,36,2010-07-16,1810.5,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3332,1,37,2010-07-16,3032.21,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3333,1,38,2010-07-16,80431.55,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3334,1,40,2010-07-16,54176.59,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3335,1,41,2010-07-16,912.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3336,1,42,2010-07-16,7799.82,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3337,1,44,2010-07-16,3454.13,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3338,1,46,2010-07-16,16545.46,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3339,1,49,2010-07-16,11928.01,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3340,1,51,2010-07-16,17.43,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3341,1,52,2010-07-16,1992.12,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3342,1,54,2010-07-16,196.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3343,1,55,2010-07-16,12663.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3344,1,56,2010-07-16,2133.65,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3345,1,58,2010-07-16,5059.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3346,1,59,2010-07-16,644.96,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3347,1,60,2010-07-16,804.8,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3348,1,67,2010-07-16,6328.88,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3349,1,71,2010-07-16,2848.24,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3350,1,72,2010-07-16,32796.05,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3351,1,74,2010-07-16,13884.6,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3352,1,79,2010-07-16,30200.62,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3353,1,80,2010-07-16,15660.62,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3354,1,81,2010-07-16,29250.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3355,1,82,2010-07-16,18118.18,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3356,1,83,2010-07-16,5137.82,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3357,1,85,2010-07-16,3492.99,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3358,1,87,2010-07-16,35072.17,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3359,1,90,2010-07-16,71934.19,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3360,1,91,2010-07-16,66316.42,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3361,1,92,2010-07-16,126469.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3362,1,93,2010-07-16,65960.35,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3363,1,94,2010-07-16,60224.73,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3364,1,95,2010-07-16,121386.73,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3365,1,96,2010-07-16,31829.94,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3366,1,97,2010-07-16,35429.54,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3367,1,98,2010-07-16,10391.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3368,1,1,2010-07-16,17150.84,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3369,1,2,2010-07-16,44339.2,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3370,1,3,2010-07-16,13751.3,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3371,1,4,2010-07-16,35234.66,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3372,1,5,2010-07-16,17918.22,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3373,1,6,2010-07-16,4772.7,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3374,1,7,2010-07-16,22666.55,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3375,1,8,2010-07-16,33171.72,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3376,1,9,2010-07-16,19092.63,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3377,1,10,2010-07-16,31341.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3378,1,11,2010-07-16,27781.28,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3379,1,12,2010-07-16,10239.51,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3380,1,13,2010-07-16,40150.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3381,1,14,2010-07-16,13550.19,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3382,1,16,2010-07-16,29763.52,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3383,1,17,2010-07-16,7492.79,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3384,1,19,2010-07-16,1382.72,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3385,1,20,2010-07-16,5025.69,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3386,1,21,2010-07-16,8403.67,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3387,1,22,2010-07-16,7016.9,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3388,1,23,2010-07-16,19234.02,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3389,1,24,2010-07-16,4688.09,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3390,1,25,2010-07-16,9096.1,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3391,1,26,2010-07-16,5830.68,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3392,1,27,2010-07-16,897.88,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3393,1,28,2010-07-16,453.36,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3394,1,29,2010-07-16,4571.66,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3395,1,30,2010-07-16,3840.68,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3396,1,31,2010-07-16,1959.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3397,1,32,2010-07-16,5251.9,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3398,1,33,2010-07-16,4225.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3399,1,34,2010-07-16,10174.33,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3400,1,35,2010-07-16,2134.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3401,1,36,2010-07-16,1810.5,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3402,1,37,2010-07-16,3032.21,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3403,1,38,2010-07-16,80431.55,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3404,1,40,2010-07-16,54176.59,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3405,1,41,2010-07-16,912.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3406,1,42,2010-07-16,7799.82,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3407,1,44,2010-07-16,3454.13,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3408,1,46,2010-07-16,16545.46,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3409,1,49,2010-07-16,11928.01,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3410,1,51,2010-07-16,17.43,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3411,1,52,2010-07-16,1992.12,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3412,1,54,2010-07-16,196.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3413,1,55,2010-07-16,12663.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3414,1,56,2010-07-16,2133.65,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3415,1,58,2010-07-16,5059.0,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3416,1,59,2010-07-16,644.96,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3417,1,60,2010-07-16,804.8,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3418,1,67,2010-07-16,6328.88,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3419,1,71,2010-07-16,2848.24,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3420,1,72,2010-07-16,32796.05,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3421,1,74,2010-07-16,13884.6,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3422,1,79,2010-07-16,30200.62,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3423,1,80,2010-07-16,15660.62,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3424,1,81,2010-07-16,29250.38,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3425,1,82,2010-07-16,18118.18,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3426,1,83,2010-07-16,5137.82,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3427,1,85,2010-07-16,3492.99,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3428,1,87,2010-07-16,35072.17,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3429,1,90,2010-07-16,71934.19,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3430,1,91,2010-07-16,66316.42,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3431,1,92,2010-07-16,126469.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3432,1,93,2010-07-16,65960.35,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3433,1,94,2010-07-16,60224.73,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3434,1,95,2010-07-16,121386.73,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3435,1,96,2010-07-16,31829.94,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3436,1,97,2010-07-16,35429.54,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3437,1,98,2010-07-16,10391.77,False,A,151315,83.15,2.623,,,,,,211.10038540000002,7.787000000000001,False
3438,1,1,2010-07-23,15360.45,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3439,1,2,2010-07-23,44763.33,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3440,1,3,2010-07-23,16930.62,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3441,1,4,2010-07-23,36624.71,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3442,1,5,2010-07-23,17313.46,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3443,1,6,2010-07-23,5758.04,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3444,1,7,2010-07-23,20029.1,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3445,1,8,2010-07-23,34350.12,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3446,1,9,2010-07-23,19079.5,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3447,1,10,2010-07-23,30078.61,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3448,1,11,2010-07-23,28115.79,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3449,1,12,2010-07-23,11743.8,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3450,1,13,2010-07-23,40552.37,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3451,1,14,2010-07-23,11945.81,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3452,1,16,2010-07-23,24642.3,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3453,1,17,2010-07-23,8914.49,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3454,1,19,2010-07-23,1563.01,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3455,1,20,2010-07-23,4328.35,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3456,1,21,2010-07-23,7070.09,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3457,1,22,2010-07-23,5560.44,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3458,1,23,2010-07-23,20200.65,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3459,1,24,2010-07-23,4894.69,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3460,1,25,2010-07-23,8238.77,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3461,1,26,2010-07-23,5530.75,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3462,1,27,2010-07-23,819.8,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3463,1,28,2010-07-23,534.78,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3464,1,29,2010-07-23,3814.24,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3465,1,30,2010-07-23,3561.26,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3466,1,31,2010-07-23,2209.8,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3467,1,32,2010-07-23,6247.05,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3468,1,33,2010-07-23,5710.56,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3469,1,34,2010-07-23,8730.5,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3470,1,35,2010-07-23,2742.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3471,1,36,2010-07-23,1585.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3472,1,37,2010-07-23,2764.12,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3473,1,38,2010-07-23,66892.44,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3474,1,40,2010-07-23,52239.9,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3475,1,41,2010-07-23,1072.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3476,1,42,2010-07-23,7893.65,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3477,1,44,2010-07-23,3980.92,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3478,1,45,2010-07-23,53.88,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3479,1,46,2010-07-23,17424.93,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3480,1,48,2010-07-23,117.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3481,1,49,2010-07-23,12416.75,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3482,1,51,2010-07-23,11.12,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3483,1,52,2010-07-23,1781.19,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3484,1,54,2010-07-23,385.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3485,1,55,2010-07-23,9468.88,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3486,1,56,2010-07-23,1457.56,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3487,1,58,2010-07-23,3860.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3488,1,59,2010-07-23,353.33,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3489,1,60,2010-07-23,897.6,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3490,1,67,2010-07-23,6060.37,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3491,1,71,2010-07-23,2788.0,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3492,1,72,2010-07-23,33638.52,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3493,1,74,2010-07-23,14280.47,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3494,1,79,2010-07-23,29353.14,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3495,1,80,2010-07-23,15771.6,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3496,1,81,2010-07-23,28636.43,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3497,1,82,2010-07-23,16361.87,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3498,1,83,2010-07-23,4209.23,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3499,1,85,2010-07-23,4248.71,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3500,1,87,2010-07-23,32544.27,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3501,1,90,2010-07-23,71207.64,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3502,1,91,2010-07-23,59855.9,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3503,1,92,2010-07-23,115276.81,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3504,1,93,2010-07-23,59219.34,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3505,1,94,2010-07-23,58125.31,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3506,1,95,2010-07-23,116256.35,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3507,1,96,2010-07-23,32929.9,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3508,1,97,2010-07-23,31706.54,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3509,1,98,2010-07-23,9980.29,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3510,1,1,2010-07-23,15360.45,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3511,1,2,2010-07-23,44763.33,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3512,1,3,2010-07-23,16930.62,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3513,1,4,2010-07-23,36624.71,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3514,1,5,2010-07-23,17313.46,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3515,1,6,2010-07-23,5758.04,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3516,1,7,2010-07-23,20029.1,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3517,1,8,2010-07-23,34350.12,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3518,1,9,2010-07-23,19079.5,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3519,1,10,2010-07-23,30078.61,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3520,1,11,2010-07-23,28115.79,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3521,1,12,2010-07-23,11743.8,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3522,1,13,2010-07-23,40552.37,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3523,1,14,2010-07-23,11945.81,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3524,1,16,2010-07-23,24642.3,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3525,1,17,2010-07-23,8914.49,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3526,1,19,2010-07-23,1563.01,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3527,1,20,2010-07-23,4328.35,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
3528,1,21,2010-07-23,7070.09,False,A,151315,83.36,2.608,,,,,,211.2351443,7.787000000000001,False
